fips,asian,white,black,hispanic,popsqmi,nat_amer,pct_change
22013,0.002369,0.552846,0.423326,0.014422,17.7,0.003484,-0.0888141
22015,0.016473,0.721753,0.209106,0.060062,139.3,0.00548,0.189899
22017,0.010523,0.490028,0.471681,0.024038,290.2,0.004283,0.0111357
22019,0.010754,0.708178,0.247873,0.025653,181.2,0.004658,0.0500662
22021,0.002467,0.8106,0.172325,0.021911,19.1,0.002171,-0.0405303
22023,0.000877,0.957157,0.0174,0.022518,5.3,0.005264,-0.315484
22025,0.000288,0.671183,0.315172,0.008648,14.7,0.003267,-0.046978
22027,0.002384,0.474964,0.50788,0.009945,22.8,0.003664,0.0204142
22029,0.002353,0.574344,0.408846,0.010037,29.9,0.003122,0.0283993
22031,0.001576,0.579832,0.391994,0.024797,30.4,0.007653,0.0455794
22033,0.028096,0.488281,0.453244,0.036972,966.6,0.002492,0.0661714
22035,0.005671,0.289341,0.690295,0.016368,18.4,0.002449,-0.176414
22037,0.002566,0.532047,0.449401,0.010263,44.7,0.003158,-0.0511704
22039,0.003355,0.689707,0.283427,0.022834,51.3,0.002913,-0.0409211
22041,0.002022,0.670776,0.314778,0.009438,33.2,0.001782,-0.0233269
22043,0.002645,0.813528,0.155543,0.041732,34.7,0.01022,0.193122
22045,0.023949,0.621942,0.319975,0.03139,127.6,0.003673,-0.000354871
22047,0.003115,0.487615,0.492827,0.019888,54,0.001857,0.0020108
22049,0.001721,0.681086,0.298206,0.012843,28.6,0.002151,0.0569591
22051,0.038569,0.629092,0.263291,0.124152,1463.1,0.004712,-0.0503089
22053,0.001962,0.795246,0.173071,0.017029,48.5,0.004969,0.00505806
22055,0.015033,0.693688,0.257575,0.038799,824.6,0.003367,0.163121
22057,0.007361,0.793673,0.132332,0.037864,90.2,0.028063,0.0705093
22059,0.00188,0.852183,0.118805,0.02223,23.8,0.010208,0.0425711
22061,0.016904,0.551514,0.404943,0.025441,99.1,0.002632,0.0994142
22063,0.004905,0.918571,0.05081,0.029689,197.5,0.004109,0.394406
22065,0.002233,0.371951,0.610353,0.015546,19.4,0.001985,-0.1191
22067,0.003646,0.512706,0.469388,0.009114,35.2,0.001287,-0.0980626
22069,0.003387,0.543244,0.413537,0.018577,31.6,0.009503,0.012436
22071,0.028997,0.329897,0.601668,0.0525,2029.4,0.003045,-0.290597
22073,0.009465,0.604241,0.365704,0.017955,251.8,0.002479,0.0439389
22075,0.031725,0.70506,0.204626,0.046307,29.5,0.016101,-0.138842
22077,0.0025,0.61442,0.363301,0.021577,40.9,0.000789,0.00171331
22079,0.011845,0.633471,0.319976,0.02597,99.9,0.007864,0.0417613
22081,0.00132,0.589594,0.395446,0.01111,23.4,0.00363,-0.055186
22083,0.002654,0.621423,0.359662,0.016019,37.1,0.003088,-0.0122015
22085,0.002311,0.707919,0.166137,0.033838,28,0.085916,0.0329937
22087,0.019222,0.740424,0.176895,0.09218,95.1,0.007243,-0.466049
22089,0.008336,0.692308,0.266218,0.050171,189.1,0.003259,0.0979364
22091,0.000803,0.449344,0.53325,0.008837,27.4,0.003392,0.0644181
22093,0.001403,0.480273,0.505837,0.011583,91.5,0.002036,0.0417609
22095,0.007012,0.424636,0.535145,0.047361,215.5,0.003136,0.0669083
22097,0.00391,0.55904,0.413053,0.015842,90.3,0.003298,-0.0492132
22099,0.007611,0.657841,0.307496,0.020533,70.7,0.004256,0.0736266
22101,0.017347,0.592973,0.325069,0.053431,98.4,0.018188,0.0214953
22103,0.012715,0.835818,0.113994,0.046932,276.4,0.004963,0.222055
22105,0.006119,0.662329,0.302683,0.035178,153,0.003163,0.203891
22107,0.001714,0.419269,0.564928,0.012376,8.7,0.001142,-0.206407
22109,0.010191,0.702584,0.188977,0.039523,90.8,0.056741,0.0703999
22111,0.001408,0.690198,0.272083,0.041503,25.9,0.002553,-0.00359602
22113,0.02,0.809014,0.142865,0.023811,49.4,0.003604,0.0779081
22115,0.01756,0.756946,0.142221,0.072133,39.4,0.014102,-0.00375017
22117,0.002332,0.667444,0.310062,0.018805,70.4,0.00282,0.0738059
22119,0.002912,0.642342,0.335453,0.016259,69.5,0.00364,-0.0149172
22121,0.003321,0.599924,0.377165,0.022869,123.6,0.001261,0.101245
22123,0.002327,0.818425,0.157015,0.025767,32.3,0.004481,-0.057658
22125,0.001984,0.52,0.464832,0.016064,38.8,0.00128,0.034015
22127,0.002547,0.667603,0.307059,0.015673,16.1,0.00653,-0.0935835
23001,0.007224,0.927921,0.036499,0.015496,230.2,0.003798,0.0376615
23003,0.004341,0.956714,0.006331,0.009281,10.8,0.017045,-0.0279694
23005,0.020481,0.928009,0.024074,0.017911,337.2,0.003199,0.0604717
23007,0.00429,0.973479,0.002308,0.010238,18.1,0.00377,0.0441511
23009,0.008196,0.969183,0.004061,0.010916,34.3,0.004043,0.0507231
23011,0.007302,0.961932,0.005624,0.012313,140.8,0.004797,0.0430094
23013,0.004631,0.970883,0.004958,0.008481,108.8,0.003548,0.00297844
23015,0.005398,0.976173,0.003163,0.008329,75.6,0.003308,0.0250178
23017,0.006208,0.968132,0.003666,0.01015,27.8,0.003648,0.056214
23019,0.009238,0.953737,0.00753,0.010525,45.3,0.011753,0.0621313
23021,0.007357,0.96949,0.003023,0.009638,4.4,0.005247,0.0174064
23023,0.007622,0.962485,0.007197,0.012835,139.1,0.003598,0.00224343
23025,0.005648,0.971376,0.003676,0.007831,13.3,0.004614,0.0263323
23027,0.003945,0.971304,0.003532,0.008998,53.1,0.004383,0.0690739
23029,0.004535,0.920897,0.004261,0.013757,12.8,0.048789,-0.0319672
23031,0.010633,0.964049,0.005621,0.01257,199,0.003059,0.0556329
24001,0.007565,0.892045,0.08028,0.01445,177,0.001425,0.00209529
24003,0.034133,0.754118,0.155274,0.061195,1295.9,0.003097,0.098028
24005,0.049783,0.646169,0.260535,0.041905,1345.5,0.003261,0.0672644
24009,0.014199,0.81399,0.134442,0.027463,416.3,0.003708,0.190094
24011,0.005686,0.798282,0.138662,0.05492,103.5,0.00372,0.110641
24013,0.014467,0.929087,0.031903,0.026105,373.4,0.001962,0.107603
24015,0.01085,0.892007,0.062151,0.033697,292,0.002908,0.176345
24017,0.029792,0.50274,0.409625,0.042709,320.2,0.00653,0.215727
24019,0.009228,0.676467,0.277209,0.034643,60.3,0.003434,0.0633761
24021,0.038332,0.815417,0.086329,0.073419,353.5,0.003128,0.195148
24023,0.002525,0.978171,0.010001,0.00731,46.5,0.001429,0.00840984
24025,0.023796,0.811854,0.126857,0.03518,560.1,0.002508,0.120024
24027,0.143585,0.621847,0.174819,0.058272,1144.9,0.003017,0.158339
24029,0.00817,0.800564,0.15131,0.044908,72.9,0.00208,0.0520915
24031,0.139385,0.574574,0.172174,0.170202,1978.2,0.003745,0.112712
24033,0.040736,0.192327,0.644669,0.149373,1788.8,0.004932,0.077235
24035,0.009812,0.887004,0.068999,0.030378,128.5,0.003117,0.178365
24037,0.024688,0.785879,0.142937,0.037774,294.4,0.004032,0.219694
24039,0.006951,0.535323,0.422818,0.032603,82.8,0.003211,0.0696246
24041,0.012493,0.813774,0.127812,0.054867,140.7,0.00172,0.117414
24043,0.013946,0.850892,0.095862,0.03462,322.1,0.00213,0.117546
24045,0.025027,0.686538,0.241794,0.045355,263.7,0.00239,0.16645
24047,0.011136,0.820033,0.136471,0.031523,109.9,0.002818,0.105515
24510,0.023428,0.296041,0.637369,0.041806,7671.5,0.003656,-0.0463684
25001,0.010593,0.927305,0.018815,0.02171,548.3,0.006133,-0.028538
25003,0.012277,0.925049,0.027222,0.034522,141.6,0.001913,-0.0276689
25005,0.01868,0.884201,0.032523,0.060224,991.3,0.003867,0.025449
25007,0.007741,0.876444,0.030904,0.023223,160.2,0.011067,0.10329
25009,0.031245,0.818626,0.037657,0.165167,1508.8,0.003657,0.0272871
25011,0.01254,0.942092,0.011153,0.031525,102.1,0.002998,-0.0022786
25013,0.019672,0.765022,0.089849,0.208798,751,0.004037,0.0159175
25015,0.045452,0.887209,0.024829,0.04716,299.8,0.002075,0.0382855
25017,0.093104,0.799962,0.046585,0.065432,1837.9,0.00171,0.0257193
25019,0.0116,0.876229,0.067637,0.094082,226.2,0.00059,0.0684874
25021,0.086164,0.822609,0.056865,0.0328,1693.6,0.001626,0.0315881
25023,0.012071,0.854954,0.071947,0.031559,750.9,0.002451,0.0467343
25025,0.082309,0.559912,0.216464,0.198685,12415.6,0.004133,0.0467029
25027,0.039841,0.85575,0.041718,0.094448,528.6,0.002474,0.0633706
26001,0.002285,0.97898,0.001188,0.011332,16.2,0.006032,-0.0663026
26003,0.003333,0.863035,0.063743,0.011874,10.5,0.04135,-0.0264652
26005,0.005816,0.929134,0.012189,0.066907,135,0.005709,0.054351
26007,0.005135,0.974559,0.002669,0.010271,51.8,0.005271,-0.0547998
26009,0.002036,0.967557,0.001739,0.017133,49.6,0.010008,0.0203375
26011,0.001824,0.968174,0.001824,0.014152,43.8,0.01195,-0.0793329
26013,0.001467,0.749549,0.07167,0.009707,9.9,0.130926,0.0130345
26015,0.003701,0.969192,0.003701,0.022578,107,0.004597,0.0426042
26017,0.005363,0.941357,0.015793,0.047258,243.7,0.005233,-0.02166
26019,0.002568,0.961084,0.004108,0.017233,54.8,0.014379,0.0954494
26021,0.01563,0.783124,0.153284,0.044984,276.2,0.005318,-0.0347177
26023,0.004597,0.929433,0.030786,0.039869,89.4,0.004,-0.0117719
26025,0.016005,0.822022,0.109236,0.04537,192.8,0.006104,-0.0133275
26027,0.006483,0.889144,0.053946,0.030023,106.7,0.009638,0.0232663
26029,0.003969,0.955952,0.003083,0.013835,62.3,0.014721,-0.00540437
26031,0.00283,0.935263,0.005086,0.008068,36.6,0.029749,-0.0111918
26033,0.005971,0.722664,0.065135,0.012461,24.7,0.157529,-0.000596736
26035,0.002943,0.968473,0.004818,0.015004,54.8,0.006661,-0.0104313
26037,0.014791,0.928842,0.020549,0.039094,133.1,0.004418,0.164147
26039,0.003695,0.974918,0.003624,0.012932,25.3,0.0054,-0.0139424
26041,0.003939,0.947368,0.002023,0.008579,31.7,0.023578,-0.0376687
26043,0.004586,0.972103,0.003325,0.010318,34.4,0.005541,-0.0474665
26045,0.016787,0.877523,0.063206,0.047337,187.4,0.004324,0.0395929
26047,0.005322,0.92907,0.004772,0.013122,69.9,0.036643,0.0399847
26049,0.00911,0.745421,0.206973,0.030492,668.5,0.005289,-0.0237332
26051,0.002958,0.977386,0.002335,0.012066,51.2,0.004749,-0.0127195
26053,0.002252,0.916722,0.041274,0.008644,14.9,0.023985,-0.054289
26055,0.006909,0.94652,0.011875,0.021544,187.3,0.011611,0.120174
26057,0.003437,0.906088,0.05542,0.054172,74.7,0.004638,0.00451697
26059,0.004027,0.970356,0.004712,0.017692,78.1,0.003727,0.00346036
26061,0.028776,0.944523,0.005406,0.01133,36.3,0.005624,0.0169924
26063,0.004469,0.974878,0.003684,0.019838,39.6,0.003231,-0.0820699
26065,0.051973,0.761541,0.117649,0.073074,505.1,0.005504,0.00563869
26067,0.003881,0.916407,0.047242,0.043674,111.9,0.004522,0.0388017
26069,0.004867,0.964384,0.004713,0.015568,47.1,0.006567,-0.0531109
26071,0.002708,0.970551,0.001185,0.013624,10.1,0.009478,-0.100548
26073,0.016327,0.89171,0.023837,0.031247,122.8,0.034333,0.109864
26075,0.007095,0.87681,0.079496,0.030184,228.4,0.003694,0.0115262
26077,0.02082,0.817494,0.10892,0.039783,445.7,0.00423,0.0491528
26079,0.002449,0.967877,0.002915,0.012476,30.6,0.008745,0.0351216
26081,0.02332,0.799164,0.097321,0.096971,711.5,0.005071,0.0492517
26083,0.000464,0.984694,0.001391,0.006957,4,0.001391,-0.0630161
26085,0.001473,0.869659,0.091689,0.021059,20.3,0.0078,0.018177
26087,0.003499,0.955072,0.010439,0.04101,137.4,0.004563,0.00472106
26089,0.004238,0.930855,0.00304,0.036576,62.5,0.035148,0.0278896
26091,0.005196,0.922737,0.025417,0.076222,133.3,0.004755,0.0101325
26093,0.007869,0.96711,0.00447,0.01912,320.2,0.003907,0.153016
26095,0.002564,0.803951,0.111145,0.012366,7.4,0.050219,-0.055951
26097,0.00198,0.76478,0.005129,0.011338,10.9,0.173041,-0.0694968
26099,0.029802,0.853736,0.086474,0.022706,1754.9,0.003146,0.0670292
26101,0.002709,0.92229,0.029232,0.025634,45.6,0.020863,0.00839891
26103,0.00574,0.937892,0.01701,0.011435,37.1,0.017308,0.0377974
26105,0.004599,0.948441,0.005992,0.040063,58,0.010068,0.0152437
26107,0.006519,0.936843,0.025165,0.01708,77.1,0.006262,0.0553597
26109,0.002913,0.952641,0.002996,0.011569,23,0.026967,-0.0512122
26111,0.018606,0.945402,0.012113,0.020376,162,0.004412,0.00911022
26113,0.003098,0.971042,0.002896,0.020607,26.3,0.005657,0.0256251
26115,0.005539,0.943791,0.021293,0.0307,276.7,0.003072,0.0416321
26117,0.003536,0.943324,0.023413,0.030501,89.8,0.004705,0.033885
26119,0.001536,0.976139,0.001536,0.009831,17.9,0.004403,-0.0533204
26121,0.005465,0.799585,0.144505,0.047977,344.9,0.008171,0.0116804
26123,0.003859,0.941498,0.010215,0.054953,59.6,0.007676,0.0122405
26125,0.056412,0.772573,0.136463,0.034865,1385.7,0.002808,0.0068718
26127,0.002296,0.901468,0.004479,0.136583,51.9,0.010726,-0.0112753
26129,0.003502,0.971289,0.001797,0.01424,38.5,0.007235,0.0024948
26131,0.001622,0.972566,0.000885,0.00944,5.2,0.010767,-0.132771
26133,0.002083,0.968676,0.005653,0.014621,41.5,0.00544,0.0142691
26135,0.00081,0.976505,0.00162,0.009144,15.3,0.005671,-0.0826078
26137,0.003849,0.968921,0.003311,0.012374,46.9,0.006621,0.037037
26139,0.025542,0.900823,0.014685,0.086281,468.2,0.004325,0.106947
26141,0.003065,0.975628,0.004187,0.008672,20.3,0.006654,-0.0718201
26143,0.002986,0.973087,0.003722,0.011248,47.1,0.006013,-0.0400487
26145,0.010531,0.74573,0.190409,0.077799,250.2,0.004381,-0.0469913
26147,0.004766,0.938739,0.024387,0.028876,226.1,0.004471,-0.00727616
26149,0.006819,0.905767,0.026103,0.065813,122.4,0.004568,-0.0180545
26151,0.00334,0.96602,0.003479,0.033377,44.8,0.004523,-0.0321683
26153,0.001532,0.875899,0.001296,0.007543,7.2,0.087684,-0.0469505
26155,0.003624,0.966977,0.0046,0.023992,133.1,0.004954,-0.0144936
26157,0.002871,0.961403,0.011376,0.02819,69.4,0.004809,-0.0435417
26159,0.004104,0.867175,0.040651,0.101734,125.5,0.008773,-6.56E-005
26161,0.078624,0.745031,0.126938,0.040198,488.4,0.003405,0.0678115
26163,0.02522,0.522874,0.405333,0.052324,2974.4,0.00384,-0.11672
26165,0.005957,0.965022,0.003941,0.015855,57.9,0.006262,0.073842
27001,0.001666,0.956302,0.003518,0.00932,8.9,0.024071,0.058885
27003,0.038894,0.869902,0.043836,0.036331,782.1,0.006822,0.109902
27005,0.003846,0.883584,0.004246,0.012245,24.7,0.075529,0.0834667
27007,0.006953,0.750619,0.005895,0.015211,17.7,0.202601,0.120858
27009,0.011053,0.945307,0.019479,0.016437,94.2,0.004135,0.123444
27011,0.000759,0.98216,0.002088,0.007781,10.6,0.004175,-0.0946735
27013,0.019512,0.927937,0.027198,0.024776,85.6,0.002781,0.144295
27015,0.005909,0.974974,0.002356,0.033214,42.4,0.000811,-0.0378284
27017,0.004522,0.896598,0.014073,0.013678,41.1,0.05895,0.1173
27019,0.027218,0.927594,0.012346,0.038609,256.9,0.002285,0.296802
27021,0.00308,0.858823,0.002135,0.011902,14.1,0.111877,0.0521915
27023,0.004582,0.934973,0.005225,0.049112,21.4,0.009565,-0.0494346
27025,0.00887,0.957949,0.011969,0.015495,129.9,0.006013,0.311087
27027,0.014339,0.926863,0.014271,0.034848,56.4,0.01361,0.151672
27029,0.002415,0.87165,0.00345,0.013801,8.7,0.089937,0.0322925
27031,0.005216,0.880796,0.003284,0.011206,3.6,0.086167,0.00154799
27033,0.027124,0.921793,0.007444,0.061607,18.3,0.00231,-0.039451
27035,0.003712,0.965888,0.005008,0.010432,62.6,0.008416,0.134322
27037,0.043786,0.851831,0.046942,0.060133,709,0.004132,0.11983
27039,0.004481,0.960522,0.002987,0.045552,45.7,0.002688,0.132875
27041,0.004554,0.977145,0.004166,0.00947,56.5,0.002916,0.0971329
27043,0.002955,0.964887,0.00323,0.05614,20.4,0.00426,-0.100612
27045,0.003403,0.982316,0.002348,0.00992,24.2,0.001054,-0.0121201
27047,0.007615,0.931723,0.007391,0.087986,44.2,0.002176,-0.0407869
27049,0.005933,0.945889,0.009636,0.029058,61,0.011541,0.0465928
27051,0.002326,0.97441,0.003157,0.01562,11,0.001496,-0.0430911
27053,0.062395,0.743505,0.118239,0.067402,2081.7,0.00919,0.0324539
27055,0.004678,0.975981,0.005308,0.006938,34.5,0.001734,-0.0350441
27057,0.002448,0.945467,0.00235,0.016007,22.1,0.027266,0.111667
27059,0.008171,0.960414,0.006479,0.01539,86.8,0.004601,0.208681
27061,0.003151,0.93646,0.003196,0.009255,16.9,0.0348,0.0242317
27063,0.013637,0.95753,0.004578,0.026982,14.6,0.002338,-0.0889244
27065,0.003264,0.970134,0.003387,0.013178,31.1,0.005542,0.0828888
27067,0.004072,0.928194,0.023296,0.111508,53,0.003078,0.0251438
27069,0.003515,0.985062,0.002417,0.015158,4.1,0.000879,-0.138694
27071,0.003306,0.94606,0.00586,0.011043,4.3,0.023364,-0.0727273
27073,0.003995,0.976305,0.002342,0.014878,9.5,0.002342,-0.100161
27075,0.002853,0.976992,0.001472,0.007362,5.2,0.004694,-0.017363
27077,0.008158,0.957726,0.003461,0.008653,3.1,0.006922,-0.105484
27079,0.005812,0.954518,0.003393,0.052124,61.7,0.002924,0.089554
27081,0.002374,0.979817,0.001357,0.012212,11,0.001526,-0.0829056
27083,0.02626,0.90343,0.022702,0.059597,36.2,0.004409,0.0169912
27085,0.007285,0.959292,0.00543,0.049412,74.6,0.002756,0.0502321
27087,0.000554,0.501201,0.002032,0.018289,9.7,0.4092,0.0429672
27089,0.002013,0.966098,0.002755,0.035703,5.3,0.004556,-0.0705071
27091,0.00499,0.966507,0.003071,0.035701,29.3,0.002831,-0.0441244
27093,0.002532,0.972661,0.003305,0.032918,38.3,0.001888,0.0289701
27095,0.00318,0.911139,0.003717,0.014446,45.6,0.060198,0.168697
27097,0.003042,0.976746,0.003946,0.012109,29.5,0.001988,0.0468592
27099,0.016572,0.90634,0.020887,0.105661,55.1,0.002477,0.0145066
27101,0.00894,0.966762,0.002865,0.027736,12.4,0.001261,-0.0480087
27103,0.01317,0.937024,0.020381,0.037461,73,0.003025,0.0992913
27105,0.054636,0.758069,0.034755,0.225465,29.9,0.005192,0.0262097
27107,0.003649,0.942061,0.001897,0.04028,7.9,0.015908,-0.0792798
27109,0.054115,0.856892,0.047626,0.042157,220.8,0.002447,0.160697
27111,0.004729,0.961206,0.007504,0.026002,29.1,0.004869,0.00251929
27113,0.006246,0.938047,0.013783,0.027279,22.6,0.015291,0.0254711
27115,0.004403,0.919227,0.020067,0.024303,21.1,0.030958,0.121372
27117,0.00719,0.935286,0.005836,0.036995,20.6,0.010421,-0.0302173
27119,0.006899,0.933386,0.008544,0.05443,16,0.014335,0.00736396
27121,0.003547,0.979172,0.003456,0.00864,16.4,0.002183,-0.0214489
27123,0.116587,0.700981,0.110432,0.071727,3341.6,0.007949,-0.00468657
27125,0.000978,0.962093,0.001956,0.0247,9.5,0.012717,-0.0488486
27127,0.031571,0.890778,0.00467,0.020861,18.3,0.049567,-0.0449599
27129,0.003433,0.954482,0.002797,0.066497,16,0.005785,-0.0830127
27131,0.020486,0.892941,0.032303,0.079854,129.4,0.004677,0.131951
27133,0.005471,0.96676,0.006091,0.020337,20.1,0.00351,-0.00349758
27135,0.025082,0.944846,0.002495,0.007422,9.3,0.012861,-0.0433958
27137,0.00886,0.930009,0.01368,0.012031,32,0.02236,-0.00150602
27139,0.056547,0.863648,0.025984,0.044417,364.5,0.008251,0.451742
27141,0.01278,0.940248,0.019085,0.021932,204.4,0.004961,0.373845
27143,0.005583,0.947721,0.003153,0.072113,25.9,0.00197,-0.00846575
27145,0.019795,0.917818,0.030921,0.027814,112.2,0.00314,0.131235
27147,0.007683,0.93061,0.027696,0.062391,85.1,0.002351,0.0859857
27149,0.015011,0.936665,0.007814,0.034649,17.3,0.009151,-0.0325276
27151,0.002147,0.966268,0.005009,0.035776,13.2,0.00368,-0.18175
27153,0.004137,0.953083,0.003776,0.051737,26.3,0.003495,0.0192009
27155,0.001124,0.942102,0.003654,0.014053,6.2,0.039067,-0.139332
27157,0.004475,0.968813,0.003691,0.027311,41.4,0.001753,0.00305414
27159,0.002601,0.966553,0.008018,0.012714,25.8,0.004696,0.00948006
27161,0.006689,0.937134,0.019858,0.051474,45.2,0.007734,-0.0199734
27163,0.05069,0.8777,0.036026,0.034128,619.7,0.004569,0.18399
27165,0.007939,0.86879,0.007314,0.208545,25.8,0.004282,-0.0559953
27167,0.002737,0.970347,0.002281,0.019769,8.8,0.009732,-0.0787335
27169,0.021395,0.94388,0.012631,0.024174,82.2,0.002584,0.0295289
27171,0.011852,0.950425,0.01065,0.024475,188.5,0.00336,0.385771
27173,0.003162,0.939452,0.001533,0.038034,13.8,0.030082,-0.0579422
28001,0.003932,0.427068,0.535251,0.06657,69.8,0.00322,-0.0594933
28003,0.003157,0.854252,0.113906,0.027255,92.6,0.002078,0.0723132
28005,0.000914,0.576803,0.413297,0.008377,18,0.001675,-0.0344143
28007,0.00276,0.562257,0.419546,0.01651,26.6,0.002249,-0.00493362
28009,0.000687,0.605339,0.372551,0.016955,21.5,0.002864,0.0875903
28011,0.005535,0.335217,0.641968,0.018714,39,0.00123,-0.159673
28013,0.001069,0.674776,0.277302,0.053803,25.5,0.001136,-0.00710067
28015,0.001887,0.656412,0.326602,0.010003,16.9,0.001415,-0.0159718
28017,0.003047,0.539673,0.420826,0.036971,34.7,0.001322,-0.10535
28019,0.000936,0.683983,0.301158,0.008892,20.4,0.001872,-0.124103
28021,0.004165,0.142337,0.843815,0.007705,19.7,0.000937,-0.188234
28023,0.001733,0.641944,0.344191,0.007889,24.2,0.003586,-0.0681147
28025,0.002229,0.404672,0.582388,0.009644,50.3,0.001309,-0.0611948
28027,0.004703,0.229016,0.755306,0.011204,47.3,0.00088,-0.146006
28029,0.003056,0.462732,0.508778,0.026249,37.9,0.00197,0.0240637
28031,0.002197,0.629548,0.348784,0.018857,47.3,0.001226,0.00829598
28033,0.012608,0.7221,0.218701,0.050145,338.7,0.002679,0.50423
28035,0.006646,0.596872,0.361411,0.035191,160.7,0.002469,0.0320919
28037,0.000616,0.647573,0.343804,0.00579,14.4,0.001725,-0.0390625
28039,0.002082,0.897599,0.081008,0.020064,47.2,0.003056,0.179377
28041,0.001319,0.725069,0.260347,0.009236,20.2,0.002778,0.0827882
28043,0.002739,0.569022,0.417237,0.008993,51.9,0.001643,-0.058333
28045,0.009538,0.8842,0.071433,0.032917,92.7,0.004849,0.0223893
28047,0.028444,0.696753,0.221229,0.053109,326,0.004612,-0.0131645
28049,0.00764,0.284441,0.690503,0.014799,282,0.001529,-0.0219896
28051,0.001563,0.156318,0.834358,0.00698,25.4,0.00099,-0.111574
28053,0.002133,0.234987,0.74528,0.021547,22.4,0.00128,-0.163395
28055,0.004267,0.345661,0.644381,0.00569,3.4,0.002134,-0.381706
28057,0.002222,0.92402,0.059442,0.01282,43.9,0.002008,0.0277119
28059,0.021644,0.721246,0.215039,0.045665,193.2,0.004045,0.0627606
28061,0.000938,0.462666,0.52573,0.007971,25.2,0.000996,-0.0598931
28063,0.000259,0.137199,0.856847,0.003624,14.9,0.001683,-0.206776
28065,0.001441,0.387123,0.598783,0.008088,30.6,0.002563,-0.105644
28067,0.004472,0.671935,0.282655,0.04721,97.5,0.004841,0.043151
28069,0.000956,0.352812,0.601377,0.004973,13.6,0.036821,0.000286999
28071,0.021246,0.717535,0.236553,0.022661,75,0.002555,0.222151
28073,0.011786,0.772773,0.195533,0.02165,112,0.002228,0.424571
28075,0.007226,0.547676,0.42773,0.018041,114.1,0.002218,0.0268676
